SEASON,GAME_ID,TEAM_A,TEAM_A_W,TEAM_A_L,TEAM_A_FGA,TEAM_A_FGM,TEAM_A_FG_PCT,TEAM_A_FG3A,TEAM_A_FG3M,TEAM_A_FG3_PCT,TEAM_A_FTA,TEAM_A_FTM,TEAM_A_FT_PCT,TEAM_A_OREB,TEAM_A_DREB,TEAM_A_REB,TEAM_A_AST,TEAM_A_STL,TEAM_A_BLK,TEAM_A_TOV,TEAM_A_PF,TEAM_A_PLUS_MINUS,TEAM_A_ELO,TEAM_B,TEAM_B_W,TEAM_B_L,TEAM_B_FGA,TEAM_B_FGM,TEAM_B_FG_PCT,TEAM_B_FG3A,TEAM_B_FG3M,TEAM_B_FG3_PCT,TEAM_B_FTA,TEAM_B_FTM,TEAM_B_FT_PCT,TEAM_B_OREB,TEAM_B_DREB,TEAM_B_REB,TEAM_B_AST,TEAM_B_STL,TEAM_B_BLK,TEAM_B_TOV,TEAM_B_PF,TEAM_B_PLUS_MINUS,TEAM_B_ELO,FG_DIFF,FG3_DIFF,REB_DIFF,AST_DIFF,STOCK_DIFF,TOV_DIFF,PLUS_MINUS_DIFF,ELO_DIFF,TEAM_A_WIN
22025,22500084,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,1
22025,22500087,UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-478,1
22025,22500088,PHX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100,1
22025,22500081,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,1
22025,22500005,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648,OKC,1.0,0.0,104.0,46.0,0.4423076923076923,52.0,13.0,0.25,25.0,20.0,0.8,11.0,27.0,38.0,29.0,12.0,4.0,11.0,27.0,1.0,1753,-0.4423076923076923,-0.25,-38.0,-29.0,-16.0,-11.0,-1.0,-105,0
22025,22500006,GSW,1.0,0.0,78.0,38.0,0.48717948717948717,40.0,17.0,0.425,29.0,26.0,0.896551724137931,9.0,31.0,40.0,29.0,10.0,4.0,18.0,27.0,10.0,1508,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585,0.48717948717948717,0.425,40.0,29.0,14.0,18.0,10.0,-77,1
22025,22500092,TOR,1.0,0.0,95.0,54.0,0.5684210526315789,25.0,6.0,0.24,29.0,24.0,0.8275862068965517,12.0,42.0,54.0,36.0,10.0,4.0,19.0,31.0,20.0,1280,MIL,1.0,0.0,98.0,50.0,0.5102040816326531,44.0,18.0,0.4090909090909091,19.0,15.0,0.7894736842105263,6.0,40.0,46.0,31.0,8.0,6.0,8.0,22.0,13.0,1500,0.058216970998925865,-0.16909090909090913,8.0,5.0,0.0,11.0,7.0,-220,0
22025,22500095,NOP,0.0,1.0,98.0,45.0,0.45918367346938777,27.0,10.0,0.37037037037037035,31.0,22.0,0.7096774193548387,17.0,30.0,47.0,20.0,10.0,4.0,14.0,30.0,-6.0,1134,SAS,1.0,0.0,87.0,50.0,0.5747126436781609,20.0,8.0,0.4,28.0,17.0,0.6071428571428571,11.0,39.0,50.0,24.0,10.0,5.0,14.0,24.0,33.0,1321,-0.11552897020877312,-0.029629629629629672,-3.0,-4.0,-1.0,0.0,-39.0,-187,0
22025,22500019,LAL,0.0,1.0,77.0,42.0,0.5454545454545454,32.0,8.0,0.25,28.0,17.0,0.6071428571428571,7.0,32.0,39.0,23.0,7.0,2.0,19.0,21.0,-10.0,1454,MIN,1.0,0.0,86.0,42.0,0.4883720930232558,30.0,15.0,0.5,24.0,19.0,0.7916666666666666,10.0,35.0,45.0,21.0,10.0,10.0,19.0,29.0,4.0,1638,0.05708245243128962,-0.25,-6.0,2.0,-11.0,0.0,-14.0,-184,1
22025,22500099,LAC,0.0,1.0,88.0,39.0,0.4431818181818182,45.0,14.0,0.3111111111111111,21.0,16.0,0.7619047619047619,15.0,23.0,38.0,28.0,8.0,6.0,15.0,21.0,-21.0,1531,PHX,1.0,0.0,95.0,45.0,0.47368421052631576,34.0,10.0,0.29411764705882354,28.0,20.0,0.7142857142857143,18.0,33.0,51.0,23.0,7.0,7.0,15.0,25.0,4.0,1325,-0.030502392344497586,0.016993464052287577,-13.0,5.0,0.0,0.0,-25.0,206,1
22025,22500096,DAL,0.0,1.0,83.0,31.0,0.37349397590361444,21.0,9.0,0.42857142857142855,26.0,21.0,0.8076923076923077,9.0,28.0,37.0,20.0,5.0,3.0,16.0,24.0,-33.0,1239,WAS,0.0,1.0,98.0,46.0,0.46938775510204084,42.0,17.0,0.40476190476190477,19.0,11.0,0.5789473684210527,13.0,43.0,56.0,23.0,5.0,4.0,13.0,19.0,-13.0,1055,-0.0958937791984264,0.02380952380952378,-19.0,-3.0,-1.0,3.0,-20.0,184,0
22025,22500094,MEM,1.0,0.0,80.0,41.0,0.5125,37.0,11.0,0.2972972972972973,43.0,35.0,0.813953488372093,6.0,33.0,39.0,20.0,5.0,12.0,17.0,29.0,6.0,1374,MIA,0.0,1.0,91.0,44.0,0.4835164835164835,35.0,12.0,0.34285714285714286,27.0,21.0,0.7777777777777778,10.0,37.0,47.0,26.0,9.0,4.0,17.0,28.0,-4.0,1316,0.028983516483516436,-0.045559845559845547,-8.0,-6.0,4.0,0.0,10.0,58,0
22025,22500018,NYK,1.0,0.0,86.0,37.0,0.43023255813953487,40.0,14.0,0.35,36.0,31.0,0.8611111111111112,9.0,39.0,48.0,22.0,8.0,4.0,13.0,23.0,8.0,1568,BOS,0.0,1.0,91.0,41.0,0.45054945054945056,43.0,11.0,0.2558139534883721,26.0,23.0,0.8846153846153846,10.0,32.0,42.0,16.0,7.0,4.0,11.0,28.0,-1.0,1577,-0.020316892409915688,0.09418604651162787,6.0,6.0,1.0,2.0,9.0,-9,1
22025,22500093,HOU,0.0,1.0,97.0,43.0,0.44329896907216493,39.0,11.0,0.28205128205128205,31.0,27.0,0.8709677419354839,16.0,36.0,52.0,23.0,6.0,5.0,22.0,26.0,-1.0,1496,DET,0.0,1.0,97.0,43.0,0.44329896907216493,24.0,7.0,0.2916666666666667,26.0,18.0,0.6923076923076923,13.0,33.0,46.0,29.0,8.0,10.0,10.0,29.0,-4.0,1408,0.0,-0.009615384615384637,6.0,-6.0,-7.0,12.0,3.0,88,0
22025,22500091,BKN,0.0,1.0,88.0,39.0,0.4431818181818182,40.0,14.0,0.35,34.0,25.0,0.7352941176470589,12.0,26.0,38.0,25.0,8.0,3.0,17.0,28.0,-19.0,1101,CLE,0.0,1.0,86.0,40.0,0.46511627906976744,46.0,19.0,0.41304347826086957,18.0,12.0,0.6666666666666666,4.0,28.0,32.0,21.0,8.0,4.0,15.0,25.0,-8.0,1563,-0.02193446088794926,-0.06304347826086959,6.0,4.0,-1.0,2.0,-11.0,-462,0
22025,22500090,ORL,1.0,0.0,90.0,42.0,0.4666666666666667,30.0,12.0,0.4,35.0,29.0,0.8285714285714286,9.0,37.0,46.0,23.0,8.0,7.0,15.0,20.0,4.0,1429,ATL,0.0,1.0,90.0,38.0,0.4222222222222222,35.0,10.0,0.2857142857142857,37.0,32.0,0.8648648648648649,8.0,26.0,34.0,25.0,7.0,6.0,15.0,24.0,-20.0,1341,0.04444444444444445,0.11428571428571432,12.0,-2.0,2.0,0.0,24.0,88,0
22025,22500097,POR,0.0,1.0,90.0,36.0,0.4,42.0,13.0,0.30952380952380953,35.0,29.0,0.8285714285714286,7.0,32.0,39.0,25.0,10.0,3.0,15.0,17.0,-4.0,1416,GSW,2.0,0.0,88.5,44.0,0.4971751412429379,43.5,17.5,0.40229885057471265,27.0,22.5,0.8333333333333334,9.5,32.0,41.5,31.0,10.5,3.5,13.0,21.5,8.0,1532,-0.09717514124293786,-0.09277504105090312,-2.5,-6.0,-1.0,2.0,-12.0,-116,1
22025,22500098,SAC,0.0,1.0,94.0,47.0,0.5,24.0,9.0,0.375,23.0,13.0,0.5652173913043478,9.0,28.0,37.0,24.0,10.0,10.0,13.0,22.0,-4.0,1384,UTA,1.0,0.0,87.0,48.0,0.5517241379310345,44.0,17.0,0.38636363636363635,20.0,16.0,0.8,13.0,33.0,46.0,38.0,11.0,6.0,12.0,21.0,21.0,1175,-0.051724137931034475,-0.011363636363636354,-9.0,-14.0,3.0,1.0,-25.0,209,1
22025,22500103,MEM,1.0,1.0,87.5,39.5,0.4514285714285714,41.0,12.0,0.2926829268292683,35.5,30.0,0.8450704225352113,9.0,31.0,40.0,24.5,6.5,8.0,18.5,24.0,-13.0,1334,IND,0.0,1.0,105.0,46.0,0.4380952380952381,43.0,13.0,0.3023255813953488,40.0,30.0,0.75,11.0,44.0,55.0,21.0,6.0,4.0,14.0,37.0,-6.0,1633,0.013333333333333308,-0.009642654566080544,-15.0,3.5,4.5,4.5,-7.0,-299,1
22025,22500100,ORL,1.0,1.0,84.0,39.5,0.47023809523809523,30.5,10.5,0.3442622950819672,36.0,26.5,0.7361111111111112,10.5,35.0,45.5,22.0,7.5,5.0,18.5,23.0,0.0,1409,CHI,1.0,0.0,87.0,39.0,0.4482758620689655,30.0,11.0,0.36666666666666664,32.0,26.0,0.8125,12.0,38.0,50.0,29.0,6.0,8.0,17.0,23.0,4.0,1497,0.021962233169129708,-0.022404371584699434,-4.5,-7.0,-1.5,1.5,-4.0,-88,0
22025,22500104,DEN,0.0,1.0,95.0,51.0,0.5368421052631579,40.0,16.0,0.4,14.0,13.0,0.9285714285714286,7.0,36.0,43.0,32.0,8.0,4.0,13.0,22.0,-6.0,1562,PHX,1.0,1.0,92.5,41.0,0.44324324324324327,40.5,13.0,0.32098765432098764,21.5,16.0,0.7441860465116279,16.5,27.5,44.0,23.0,9.5,5.5,16.5,25.0,-11.5,1307,0.09359886201991463,0.07901234567901239,-1.0,9.0,-3.0,-3.5,5.5,255,1
22025,22500102,PHI,1.0,0.0,85.0,39.0,0.4588235294117647,41.0,16.0,0.3902439024390244,30.0,23.0,0.7666666666666667,10.0,30.0,40.0,23.0,3.0,4.0,14.0,23.0,1.0,1093,CHA,1.0,0.0,90.0,48.0,0.5333333333333333,36.0,17.0,0.4722222222222222,33.0,23.0,0.696969696969697,14.0,36.0,50.0,33.0,5.0,5.0,16.0,25.0,19.0,1078,-0.07450980392156864,-0.0819783197831978,-10.0,-10.0,-3.0,-2.0,-18.0,15,1
22025,22500101,ATL,1.0,1.0,87.5,39.5,0.4514285714285714,32.0,9.0,0.28125,32.5,26.5,0.8153846153846154,8.5,28.5,37.0,25.5,8.0,5.5,15.5,22.5,-8.0,1361,OKC,2.0,0.0,99.5,44.5,0.4472361809045226,43.5,11.5,0.26436781609195403,38.0,32.5,0.8552631578947368,10.0,39.0,49.0,23.0,9.0,3.0,12.5,30.0,3.5,1766,0.004192390524048795,0.016882183908045967,-12.0,2.5,1.5,3.0,-11.5,-405,0
22025,22500107,CLE,1.0,1.0,84.0,42.0,0.5,44.0,18.5,0.42045454545454547,26.5,18.5,0.6981132075471698,6.5,27.5,34.0,26.5,11.0,4.5,16.0,21.5,-0.5,1565,MIL,2.0,0.0,94.0,48.5,0.5159574468085106,42.0,16.0,0.38095238095238093,22.0,14.5,0.6590909090909091,10.0,38.5,48.5,28.0,8.5,5.5,13.0,23.0,9.5,1507,-0.015957446808510634,0.03950216450216454,-14.5,-1.5,1.5,3.0,-10.0,58,1
22025,22500106,DET,1.0,1.0,93.5,42.5,0.45454545454545453,31.5,11.5,0.36507936507936506,24.5,16.5,0.673469387755102,14.0,33.0,47.0,27.5,7.0,10.5,13.5,30.0,0.0,1428,BOS,0.0,2.0,86.5,38.0,0.4393063583815029,43.5,13.0,0.2988505747126437,20.5,16.5,0.8048780487804879,9.0,30.5,39.5,17.5,8.5,5.5,13.0,26.5,-5.5,1552,0.015239096163951638,0.06622879036672136,7.5,10.0,3.5,0.5,5.5,-124,1
22025,22500109,WAS,1.0,1.0,94.0,43.5,0.4627659574468085,39.0,16.0,0.41025641025641024,24.0,15.5,0.6458333333333334,11.5,40.5,52.0,25.0,8.0,6.0,14.0,21.5,-1.5,1093,CHA,1.0,1.0,89.5,45.5,0.5083798882681564,39.0,16.5,0.4230769230769231,30.5,21.0,0.6885245901639344,13.5,34.0,47.5,31.5,5.5,4.0,16.0,25.5,7.5,1062,-0.0456139308213479,-0.01282051282051283,4.5,-6.5,4.5,-2.0,-9.0,31,0
22025,22500108,MIA,1.0,1.0,96.5,49.5,0.5129533678756477,37.5,15.5,0.41333333333333333,24.5,19.0,0.7755102040816326,13.5,38.5,52.0,30.0,12.0,4.0,18.0,26.5,14.0,1357,NYK,2.0,0.0,86.0,35.0,0.4069767441860465,42.5,15.5,0.36470588235294116,30.5,26.5,0.8688524590163934,15.0,35.5,50.5,22.5,7.5,4.0,14.0,20.0,9.0,1592,0.1059766236896012,0.04862745098039217,1.5,7.5,4.5,4.0,5.0,-235,1
22025,22500111,DAL,0.0,2.0,85.5,34.5,0.40350877192982454,27.5,9.5,0.34545454545454546,26.5,21.0,0.7924528301886793,9.0,33.5,42.5,21.5,8.0,4.0,18.5,21.5,-21.5,1206,TOR,1.0,1.0,90.0,48.0,0.5333333333333333,26.0,8.5,0.3269230769230769,30.5,22.5,0.7377049180327869,11.0,36.5,47.5,30.5,10.0,4.0,17.5,26.0,7.0,1270,-0.1298245614035088,0.01853146853146853,-5.0,-9.0,-2.0,1.0,-28.5,-64,1
22025,22500105,SAS,2.0,0.0,92.5,47.5,0.5135135135135135,31.5,10.5,0.3333333333333333,27.0,17.0,0.6296296296296297,15.5,39.0,54.5,24.5,8.0,9.0,16.0,25.5,18.5,1328,BKN,0.0,2.0,92.0,44.0,0.4782608695652174,42.5,16.5,0.38823529411764707,20.5,16.0,0.7804878048780488,11.0,27.0,38.0,27.5,8.5,1.5,18.0,28.0,-13.0,1097,0.03525264394829608,-0.05490196078431375,16.5,-3.0,7.0,-2.0,31.5,231,1
22025,22500113,SAC,1.0,1.0,88.5,43.5,0.4915254237288136,28.0,11.5,0.4107142857142857,19.0,12.0,0.631578947368421,7.0,28.0,35.0,23.5,10.0,7.0,13.0,20.0,-1.5,1386,LAL,1.0,1.0,76.5,43.5,0.5686274509803921,30.5,10.0,0.32786885245901637,30.0,21.5,0.7166666666666667,7.0,31.5,38.5,24.5,6.5,2.5,14.5,20.5,4.0,1501,-0.07710202725157855,0.08284543325526933,-3.5,-1.0,8.0,-1.5,-5.5,-115,0
22025,22500112,LAC,1.0,1.0,82.0,42.0,0.5121951219512195,37.0,15.0,0.40540540540540543,23.5,19.5,0.8297872340425532,12.5,29.0,41.5,30.0,10.0,5.5,16.0,20.0,3.0,1545,POR,1.0,1.0,91.5,43.0,0.46994535519125685,38.0,14.5,0.3815789473684211,30.0,26.0,0.8666666666666667,8.5,30.0,38.5,27.5,11.5,4.0,16.5,22.5,8.0,1458,0.04224976675996267,0.023826458036984355,3.0,2.5,0.0,-0.5,-5.0,87,1
22025,22500110,MIN,1.0,1.0,87.0,41.5,0.47701149425287354,34.0,14.0,0.4117647058823529,22.5,17.0,0.7555555555555555,12.5,30.0,42.5,22.5,7.0,6.5,15.5,28.0,-7.0,1597,IND,0.0,2.0,97.0,41.0,0.422680412371134,41.5,13.5,0.3253012048192771,31.5,23.5,0.746031746031746,11.0,38.5,49.5,23.0,4.0,4.5,13.5,29.0,-15.5,1584,0.05433108188173952,0.08646350106307582,-7.0,-0.5,5.0,2.0,8.5,13,1
22025,22500115,CHI,2.0,0.0,85.0,39.0,0.4588235294117647,28.5,10.5,0.3684210526315789,30.5,24.0,0.7868852459016393,10.5,37.5,48.0,27.5,9.5,5.0,17.5,24.5,8.0,1515,ATL,1.0,2.0,86.66666666666667,38.0,0.43846153846153846,34.333333333333336,11.333333333333334,0.3300970873786408,28.666666666666668,22.333333333333332,0.7790697674418605,10.666666666666666,29.333333333333332,40.0,25.333333333333332,7.666666666666667,5.333333333333333,15.666666666666666,22.666666666666668,-11.0,1354,0.020361990950226228,0.03832396525293813,8.0,2.166666666666668,1.5,1.833333333333334,19.0,161,1
22025,22500114,PHI,2.0,0.0,86.0,40.0,0.46511627906976744,40.0,17.0,0.425,31.0,24.0,0.7741935483870968,10.5,29.5,40.0,26.0,6.5,4.5,14.5,24.0,2.5,1108,ORL,1.0,2.0,85.0,37.666666666666664,0.44313725490196076,28.333333333333332,8.0,0.2823529411764706,35.0,26.666666666666668,0.7619047619047619,12.0,36.0,48.0,18.666666666666668,7.666666666666667,5.0,19.0,23.666666666666668,-4.0,1388,0.02197902416780667,0.1426470588235294,-8.0,7.333333333333332,-1.666666666666666,-4.5,6.5,-280,1
22025,22500008,MIN,2.0,1.0,86.0,40.666666666666664,0.4728682170542636,33.666666666666664,12.666666666666666,0.37623762376237624,27.333333333333332,20.0,0.7317073170731707,12.666666666666666,31.666666666666668,44.333333333333336,21.333333333333332,7.666666666666667,5.666666666666667,15.0,26.666666666666668,-3.3333333333333335,1612,DEN,1.0,1.0,89.5,47.0,0.5251396648044693,35.5,12.5,0.352112676056338,28.0,25.5,0.9107142857142857,9.0,34.0,43.0,31.5,11.0,2.5,14.5,22.5,8.0,1572,-0.0522714477502057,0.024124947706038236,1.3333333333333357,-10.166666666666668,-0.16666666666666607,0.5,-11.333333333333334,40,0
22025,22500118,SAS,3.0,0.0,87.66666666666667,44.666666666666664,0.5095057034220533,30.0,11.0,0.36666666666666664,30.0,20.666666666666668,0.6888888888888889,14.0,37.333333333333336,51.333333333333336,23.0,7.666666666666667,8.0,14.666666666666666,24.666666666666668,16.0,1337,TOR,1.0,2.0,93.33333333333333,48.333333333333336,0.5178571428571429,28.333333333333332,10.0,0.35294117647058826,28.333333333333332,21.0,0.7411764705882353,12.0,34.0,46.0,31.333333333333332,10.0,3.0,16.333333333333332,26.666666666666668,1.3333333333333333,1242,-0.008351439435089647,0.013725490196078383,5.333333333333336,-8.333333333333332,2.666666666666666,-1.666666666666666,14.666666666666666,95,1
22025,22500007,DET,2.0,1.0,93.33333333333333,41.333333333333336,0.44285714285714284,32.333333333333336,10.666666666666666,0.32989690721649484,28.333333333333332,21.666666666666668,0.7647058823529411,15.666666666666666,34.0,49.666666666666664,25.666666666666668,7.0,8.666666666666666,14.333333333333334,28.0,2.0,1455,CLE,2.0,1.0,85.0,41.0,0.4823529411764706,42.666666666666664,16.333333333333332,0.3828125,29.333333333333332,21.666666666666668,0.7386363636363636,7.666666666666667,29.666666666666668,37.333333333333336,25.333333333333332,10.666666666666666,3.6666666666666665,16.0,22.0,1.3333333333333333,1579,-0.03949579831932776,-0.05291559278350516,12.333333333333329,0.3333333333333357,1.3333333333333321,-1.666666666666666,0.6666666666666667,-124,0
22025,22500119,DAL,1.0,2.0,85.33333333333333,39.666666666666664,0.46484375,27.0,9.666666666666666,0.35802469135802467,30.666666666666668,23.666666666666668,0.7717391304347826,10.0,34.666666666666664,44.666666666666664,25.0,9.333333333333334,5.0,19.0,23.0,-11.0,1235,OKC,3.0,0.0,97.33333333333333,44.0,0.4520547945205479,41.333333333333336,12.333333333333334,0.29838709677419356,31.666666666666668,27.333333333333332,0.8631578947368421,11.666666666666666,37.666666666666664,49.333333333333336,22.333333333333332,10.333333333333334,3.0,12.333333333333334,26.333333333333332,8.0,1770,0.01278895547945208,0.05963759458383111,-4.666666666666671,2.666666666666668,1.0,6.666666666666666,-19.0,-535,0
22025,22500120,UTA,1.0,1.0,86.5,43.0,0.49710982658959535,42.5,15.0,0.35294117647058826,18.5,15.5,0.8378378378378378,12.0,36.0,48.0,31.5,8.5,3.5,15.5,18.5,10.0,1171,PHX,1.0,2.0,91.0,40.0,0.43956043956043955,43.666666666666664,14.333333333333334,0.3282442748091603,21.666666666666668,16.666666666666668,0.7692307692307693,15.0,27.0,42.0,23.333333333333332,8.666666666666666,5.0,17.333333333333332,26.333333333333332,-15.0,1293,0.057549387029155796,0.02469690166142796,6.0,8.166666666666668,-1.666666666666666,-1.8333333333333321,25.0,-122,1
22025,22500117,NOP,0.0,2.0,97.5,43.5,0.4461538461538462,29.5,10.0,0.3389830508474576,30.0,22.0,0.7333333333333333,16.5,29.5,46.0,22.0,10.0,3.5,13.5,25.5,-5.0,1125,BOS,0.0,3.0,89.0,38.666666666666664,0.4344569288389513,44.0,13.666666666666666,0.3106060606060606,21.666666666666668,17.0,0.7846153846153846,10.0,29.0,39.0,17.333333333333332,9.333333333333334,6.333333333333333,12.666666666666666,26.333333333333332,-5.666666666666667,1527,0.011696917314894861,0.028376990241397004,7.0,4.666666666666668,-2.166666666666666,0.8333333333333339,0.666666666666667,-402,0
