SEASON,GAME_ID,TEAM_A,TEAM_A_W,TEAM_A_L,TEAM_A_FGA,TEAM_A_FGM,TEAM_A_FG_PCT,TEAM_A_FG3A,TEAM_A_FG3M,TEAM_A_FG3_PCT,TEAM_A_FTA,TEAM_A_FTM,TEAM_A_FT_PCT,TEAM_A_OREB,TEAM_A_DREB,TEAM_A_REB,TEAM_A_AST,TEAM_A_STL,TEAM_A_BLK,TEAM_A_TOV,TEAM_A_PF,TEAM_A_PLUS_MINUS,TEAM_A_ELO,TEAM_B,TEAM_B_W,TEAM_B_L,TEAM_B_FGA,TEAM_B_FGM,TEAM_B_FG_PCT,TEAM_B_FG3A,TEAM_B_FG3M,TEAM_B_FG3_PCT,TEAM_B_FTA,TEAM_B_FTM,TEAM_B_FT_PCT,TEAM_B_OREB,TEAM_B_DREB,TEAM_B_REB,TEAM_B_AST,TEAM_B_STL,TEAM_B_BLK,TEAM_B_TOV,TEAM_B_PF,TEAM_B_PLUS_MINUS,TEAM_B_ELO,FG_DIFF,FG3_DIFF,REB_DIFF,AST_DIFF,STOCK_DIFF,TOV_DIFF,PLUS_MINUS_DIFF,ELO_DIFF,TEAM_A_WIN
22021,22100032,SAS,1.0,1.0,91.0,44.5,0.489010989010989,27.0,9.5,0.35185185185185186,16.0,11.0,0.6875,10.0,31.0,41.0,28.0,9.5,2.5,14.0,19.5,10.0,1512,MIL,1.0,1.0,94.5,40.0,0.42328042328042326,43.5,14.5,0.3333333333333333,23.5,16.5,0.7021276595744681,9.0,37.0,46.0,22.0,7.0,4.5,11.0,22.5,-9.5,1490,0.06573056573056574,0.018518518518518545,-5.0,6.0,0.5,3.0,19.5,22,0
22021,22100030,CHI,2.0,0.0,87.5,42.0,0.48,25.5,10.5,0.4117647058823529,20.0,16.5,0.825,10.0,37.0,47.0,25.0,8.5,6.0,15.5,16.5,11.0,1542,DET,0.0,1.0,90.0,36.0,0.4,28.0,6.0,0.21428571428571427,13.0,10.0,0.7692307692307693,11.0,36.0,47.0,17.0,7.0,5.0,16.0,16.0,-6.0,1480,0.07999999999999996,0.19747899159663865,0.0,8.0,2.5,-0.5,17.0,62,1
22021,22100034,LAC,0.0,1.0,96.0,42.0,0.4375,40.0,14.0,0.35,21.0,15.0,0.7142857142857143,8.0,31.0,39.0,24.0,9.0,2.0,7.0,25.0,3.0,1486,MEM,1.0,0.0,100.0,53.0,0.53,33.0,14.0,0.42424242424242425,12.0,12.0,1.0,13.0,40.0,53.0,28.0,8.0,8.0,10.0,15.0,11.0,1524,-0.09250000000000003,-0.07424242424242428,-14.0,-4.0,-5.0,-3.0,-8.0,-38,0
22021,22100031,MIN,1.0,0.0,87.0,42.0,0.4827586206896552,38.0,16.0,0.42105263157894735,31.0,24.0,0.7741935483870968,13.0,33.0,46.0,26.0,18.0,12.0,18.0,22.0,18.0,1529,NOP,0.0,2.0,90.0,40.5,0.45,29.5,14.0,0.4745762711864407,12.5,9.5,0.76,9.5,33.5,43.0,27.0,6.0,5.5,14.5,18.0,-18.0,1444,0.03275862068965518,-0.053523639607493345,3.0,-1.0,18.5,3.5,36.0,85,1
22021,22100027,CLE,0.0,2.0,88.5,45.0,0.5084745762711864,34.5,11.5,0.3333333333333333,19.0,15.0,0.7894736842105263,7.0,29.0,36.0,32.0,7.5,4.0,14.0,16.0,-11.0,1452,ATL,1.0,0.0,94.0,45.0,0.4787234042553192,35.0,15.0,0.42857142857142855,9.0,8.0,0.8888888888888888,6.0,49.0,55.0,31.0,8.0,9.0,13.0,16.0,26.0,1532,0.029751172015867244,-0.09523809523809523,-19.0,1.0,-5.5,1.0,-37.0,-80,1
22021,22100028,IND,0.0,2.0,93.5,47.0,0.5026737967914439,40.5,16.0,0.3950617283950617,22.0,18.0,0.8181818181818182,7.5,39.0,46.5,28.5,3.5,8.0,14.0,23.0,-1.0,1486,MIA,1.0,0.0,96.0,51.0,0.53125,35.0,15.0,0.42857142857142855,31.0,20.0,0.6451612903225806,11.0,47.0,58.0,28.0,8.0,2.0,11.0,26.0,42.0,1541,-0.02857620320855614,-0.03350970017636684,-11.5,0.5,1.5,3.0,-43.0,-55,1
22021,22100033,POR,0.0,1.0,93.0,45.0,0.4838709677419355,35.0,12.0,0.34285714285714286,22.0,19.0,0.8636363636363636,9.0,40.0,49.0,25.0,5.0,5.0,12.0,22.0,-3.0,1486,PHX,1.0,1.0,86.5,39.0,0.4508670520231214,34.5,12.0,0.34782608695652173,22.5,16.5,0.7333333333333333,9.0,37.0,46.0,27.0,8.5,2.5,14.5,20.0,-1.0,1498,0.033003915718814114,-0.004968944099378869,3.0,-2.0,-1.0,-2.5,-2.0,-12,1
22021,22100029,TOR,1.0,1.0,98.5,36.0,0.36548223350253806,34.5,8.5,0.2463768115942029,21.5,18.5,0.8604651162790697,20.0,37.0,57.0,18.0,13.0,3.0,15.0,17.0,8.5,1508,DAL,0.0,1.0,93.0,31.0,0.3333333333333333,43.0,13.0,0.3023255813953488,13.0,12.0,0.9230769230769231,10.0,40.0,50.0,16.0,7.0,3.0,15.0,21.0,-26.0,1467,0.03214890016920474,-0.05594876980114591,7.0,2.0,6.0,0.0,34.5,41,0
22021,22100039,SAC,1.0,1.0,95.5,40.5,0.42408376963350786,38.5,12.5,0.3246753246753247,25.0,19.0,0.76,11.5,36.0,47.5,22.0,10.5,4.5,12.5,22.0,-3.0,1490,GSW,2.0,0.0,88.0,42.0,0.4772727272727273,35.0,14.5,0.4142857142857143,26.0,19.5,0.75,9.5,42.0,51.5,28.5,7.0,3.0,19.0,19.0,2.0,1532,-0.053188957639219436,-0.08961038961038964,-4.0,-6.5,5.0,-6.5,-5.0,-42,0
22021,22100035,BKN,1.0,1.0,86.0,39.0,0.45348837209302323,35.0,14.5,0.4142857142857143,23.5,16.5,0.7021276595744681,8.0,37.5,45.5,22.5,4.5,7.5,12.0,16.5,-9.0,1489,CHA,2.0,0.0,99.0,47.0,0.47474747474747475,31.5,13.0,0.4126984126984127,22.0,16.0,0.7272727272727273,11.5,34.5,46.0,30.5,11.0,3.0,13.0,18.5,6.0,1528,-0.021259102654451523,0.0015873015873016372,-0.5,-8.0,-2.0,-1.0,-15.0,-39,0
22021,22100040,LAL,0.0,2.0,90.5,39.5,0.43646408839779005,38.0,15.0,0.39473684210526316,24.0,15.5,0.6458333333333334,8.5,37.0,45.5,23.0,7.0,3.5,16.5,25.5,-8.5,1454,MEM,2.0,0.0,95.0,47.5,0.5,34.5,14.5,0.42028985507246375,18.5,16.5,0.8918918918918919,13.0,37.5,50.5,27.0,6.5,5.5,10.5,17.0,8.5,1541,-0.06353591160220995,-0.025553012967200583,-5.0,-4.0,-1.5,6.0,-17.0,-87,1
22021,22100036,NYK,2.0,0.0,96.5,47.5,0.49222797927461137,49.5,20.5,0.41414141414141414,22.0,14.0,0.6363636363636364,6.5,40.0,46.5,30.5,9.5,7.0,14.0,20.5,14.5,1543,ORL,0.0,2.0,84.5,34.0,0.40236686390532544,36.0,13.0,0.3611111111111111,19.0,15.5,0.8157894736842105,11.0,34.0,45.0,20.5,5.5,4.5,17.0,19.0,-25.5,1438,0.08986111536928593,0.05303030303030304,1.5,10.0,6.5,-3.0,40.0,105,0
22021,22100038,OKC,0.0,2.0,91.0,34.0,0.37362637362637363,39.0,10.5,0.2692307692307692,17.0,10.0,0.5882352941176471,11.5,33.0,44.5,20.5,6.5,3.0,16.5,18.0,-27.0,1433,PHI,1.0,1.0,88.0,43.5,0.4943181818181818,30.5,13.5,0.4426229508196721,15.5,12.5,0.8064516129032258,5.5,35.5,41.0,20.5,8.5,7.0,10.0,16.0,7.5,1509,-0.12069180819180819,-0.1733921815889029,3.5,0.0,-6.0,6.5,-34.5,-76,0
22021,22100037,HOU,1.0,1.0,91.5,44.0,0.4808743169398907,35.5,14.0,0.39436619718309857,18.0,13.0,0.7222222222222222,11.0,36.5,47.5,25.0,12.5,6.5,20.5,21.5,7.5,1505,BOS,0.0,2.0,99.5,40.0,0.4020100502512563,45.5,16.0,0.3516483516483517,17.0,12.5,0.7352941176470589,12.5,36.5,49.0,26.5,9.5,10.5,21.5,21.5,-18.0,1447,0.07886426668863439,0.04271784553474689,-1.5,-1.5,-1.0,-1.0,25.5,58,0
22021,22100047,MIN,2.0,0.0,91.5,40.5,0.4426229508196721,38.0,14.0,0.3684210526315789,20.5,15.0,0.7317073170731707,13.0,33.5,46.5,24.0,15.5,10.0,18.5,23.5,12.5,1544,NOP,0.0,3.0,89.66666666666667,37.333333333333336,0.4163568773234201,33.0,12.333333333333334,0.37373737373737376,16.0,12.333333333333334,0.7708333333333334,13.333333333333334,35.666666666666664,49.0,23.0,7.333333333333333,5.333333333333333,19.0,19.333333333333332,-14.333333333333334,1427,0.02626607349625204,-0.00531632110579483,-2.5,1.0,12.833333333333334,-0.5,26.833333333333336,117,0
22021,22100044,BKN,1.0,2.0,86.33333333333333,38.666666666666664,0.44787644787644787,35.0,12.666666666666666,0.3619047619047619,19.666666666666668,14.333333333333334,0.7288135593220338,8.333333333333334,36.666666666666664,45.0,21.0,6.333333333333333,7.666666666666667,13.666666666666666,17.333333333333332,-11.333333333333334,1463,WAS,2.0,0.0,87.5,42.5,0.4857142857142857,32.5,12.0,0.36923076923076925,22.5,19.5,0.8666666666666667,6.5,38.0,44.5,22.0,9.5,7.0,15.0,19.0,8.0,1533,-0.03783783783783784,-0.0073260073260073555,0.5,-1.0,-2.5,-1.333333333333334,-19.333333333333336,-70,1
22021,22100043,ATL,1.0,1.0,96.5,41.5,0.43005181347150256,34.5,12.5,0.36231884057971014,12.0,8.5,0.7083333333333334,11.5,43.0,54.5,25.5,6.5,6.0,11.0,19.5,10.0,1508,DET,0.0,2.0,89.0,35.0,0.39325842696629215,28.0,5.5,0.19642857142857142,14.0,9.5,0.6785714285714286,11.0,39.0,50.0,15.5,8.0,6.5,18.0,16.5,-10.5,1456,0.03679338650521041,0.16589026915113872,4.5,10.0,-2.0,-7.0,20.5,52,1
22021,22100045,MIA,1.0,1.0,93.5,43.0,0.45989304812834225,34.0,12.0,0.35294117647058826,22.5,16.0,0.7111111111111111,10.5,46.0,56.5,23.0,6.0,2.0,16.5,25.5,15.5,1512,ORL,1.0,2.0,85.66666666666667,34.666666666666664,0.4046692607003891,38.333333333333336,12.666666666666666,0.33043478260869563,24.0,19.0,0.7916666666666666,10.666666666666666,38.333333333333336,49.0,21.0,6.0,4.333333333333333,15.666666666666666,21.0,-15.0,1464,0.05522378742795314,0.022506393861892626,7.5,2.0,-2.333333333333334,0.8333333333333339,30.5,48,1
22021,22100049,LAC,0.0,2.0,97.5,42.5,0.4358974358974359,39.5,13.5,0.34177215189873417,19.0,15.0,0.7894736842105263,11.0,30.5,41.5,23.5,8.0,3.0,7.0,23.0,-1.5,1468,POR,1.0,1.0,93.5,48.0,0.5133689839572193,42.5,16.5,0.38823529411764707,19.5,15.0,0.7692307692307693,8.5,40.0,48.5,24.5,6.5,5.0,10.5,18.5,13.0,1521,-0.0774715480597834,-0.0464631422189129,-7.0,-1.0,-0.5,-3.5,-14.5,-53,1
22021,22100041,CHA,3.0,0.0,97.33333333333333,45.666666666666664,0.4691780821917808,31.0,12.0,0.3870967741935484,21.0,15.666666666666666,0.746031746031746,11.0,35.666666666666664,46.666666666666664,29.0,10.666666666666666,3.6666666666666665,12.666666666666666,18.0,9.333333333333334,1552,BOS,1.0,2.0,95.0,39.333333333333336,0.41403508771929826,46.0,15.666666666666666,0.34057971014492755,18.0,13.666666666666666,0.7592592592592593,10.333333333333334,36.666666666666664,47.0,25.0,9.666666666666666,9.0,18.0,21.666666666666668,-8.666666666666666,1475,0.055142994472482554,0.046517064048620826,-0.3333333333333357,4.0,-4.333333333333334,-5.333333333333334,18.0,77,0
22021,22100048,DEN,2.0,0.0,84.5,44.0,0.5207100591715976,34.5,13.0,0.37681159420289856,8.5,5.0,0.5882352941176471,7.0,36.5,43.5,25.5,9.5,1.5,19.0,20.5,9.0,1544,CLE,1.0,2.0,88.66666666666667,42.333333333333336,0.4774436090225564,32.333333333333336,10.0,0.30927835051546393,21.666666666666668,16.666666666666668,0.7692307692307693,8.666666666666666,33.333333333333336,42.0,29.0,7.0,4.666666666666667,12.666666666666666,16.0,-5.333333333333333,1476,0.043266450149041236,0.06753324368743463,1.5,-3.5,-0.6666666666666661,6.333333333333334,14.333333333333332,68,0
22021,22100042,IND,1.0,2.0,94.66666666666667,44.0,0.4647887323943662,40.0,14.0,0.35,21.666666666666668,17.333333333333332,0.8,9.666666666666666,39.666666666666664,49.333333333333336,25.0,5.666666666666667,7.0,14.666666666666666,21.333333333333332,2.3333333333333335,1513,MIL,2.0,1.0,90.66666666666667,41.333333333333336,0.45588235294117646,40.666666666666664,14.666666666666666,0.36065573770491804,23.0,17.0,0.7391304347826086,8.333333333333334,37.0,45.333333333333336,21.666666666666668,6.666666666666667,4.666666666666667,14.0,20.0,-3.0,1515,0.008906379453189728,-0.010655737704918067,4.0,3.333333333333332,1.3333333333333321,0.6666666666666661,5.333333333333334,-2,0
